id,domain,functionalPurpose,technicalMethod,distributionMedium,discipline,mediaType,contentType,caseTitle,aiSummary
05bac4f7-d174-4264-a60c-0762ee3a1dbc,www.nature.com,传播,渲染,静图,材料,3D渲染,机制模型,糖支架促进骨骼生长,一张显示脊柱结构的3D渲染图，背景为黑色，脊柱由白色和灰色的小方块组成。
9c95efa5-484b-4011-8639-0ff25dd6bedb,www.nature.com,传播,绘设,静图,医学,手绘图,机制模型,Nature封面：饥饿癌症,一张描绘细胞内部结构的手绘图，展示了细胞核、线粒体和其他细胞器，背景为深色，前景为红色细胞膜。
1a0fbf8b-c7ac-4cd3-b8d0-4a76ce450eb5,www.nature.com,传播,绘设,静图,信息科学,信息图,科普传播,自动驾驶测试,封面展示了一辆自动驾驶汽车在城市街道上行驶的场景，周围有行人和其他车辆，强调AI和增强现实评估自动驾驶安全性的主题。
d6c68df8-27d2-46fa-ac5e-fccbde9f67e9,www.nature.com,传播,绘设,静图,化学,手绘图,机制模型,双催化酶工程,封面展示了多层叠放的酶结构图，颜色从深红渐变到浅黄，线条描绘了复杂的分子结构。
7044c0a3-53b1-4690-95d1-7943f5c9c4db,www.nature.com,传播,成像,静图,生命科学,显微图,微观样本,SOX10在黑色素瘤中的作用,显微镜下的细胞图像，蓝色和红色荧光标记显示细胞结构。
aad3a2a3-24cd-4b86-a45a-2aa8f8c125b7,www.nature.com,传播,渲染,静图,物理,3D渲染,机制模型,磁控谷极化模型,这张图展示了磁控谷极化的3D渲染模型，背景为深蓝色，突出显示了材料间的电子传输过程。
aa25959c-1a13-467c-a373-1add2451492e,www.nature.com,展示,渲染,静图,物理,3D渲染,科普传播,Nature Photonics 封面 - May 2021,Diffractive optical computing Artistic impression of optical computing performed by modulating the incident light with layers of diffractive structures  comprised of programmable liquid crystal array. A photodetector array then converts diffracted photons into electrons to realize a reconfigurable optoelectronic processor. See Dai et al.
0f0a8c25-24b1-4580-8acb-9a7928741cfb,www.nature.com,传播,绘设,静图,生命科学,手绘图,科普传播,青春期科学,两个侧脸轮廓对称排列，中间填充彩色方块构成“COMING OF AGE”字样，背景为黑色。
82dac3ed-caf0-450d-b4a7-85bb0f594397,www.nature.com,传播,拍摄,静图,物理,摄影,空间环境,物质时间的沙漏,一张黑白照片，显示一个沙漏，沙子正在流动，背景模糊。
ae8198ac-592d-44df-927c-d53699eb1734,www.nature.com,传播,拍摄,静图,生命科学,摄影,微观样本,荧光染料比色皿,四支石英比色皿中装有不同颜色的荧光染料溶液，在激光照射下发出不同颜色的荧光。
768401e1-a89d-49c3-a1cf-603ae4d56e78,www.nature.com,传播,渲染,静图,生命科学,3D渲染,微观样本,Tau蛋白与阿尔茨海默病,这张图展示了神经元内部tau蛋白（蓝色）的积累，与阿尔茨海默病相关。
cd7290bf-77ed-4272-82b2-3f9cc4121036,www.nature.com,传播,成像,静图,生命科学,显微图,微观样本,小鼠脑血管显微图,这张图展示了活体小鼠脑血管的高速双光子显微镜图像，具有多种颜色的血管网络。
67d0be28-7634-422d-b73a-8bd7aa0b7107,www.nature.com,传播,绘设,静图,生命科学,手绘图,绘画肖像,RNA干扰艺术诠释,封面展示了RNA干扰的艺术诠释，背景为渐变红色，中央有DNA双螺旋和花朵图案。
0f807d93-166c-4815-a2df-a81d2439d8c3,www.nature.com,传播,渲染,静图,信息科学,3D渲染,科普传播,Nature封面：AI垃圾输出,封面展示了一个机器人形象，周围有多个小型机器人，背景为绿色液体，象征AI生成数据的问题。
469f6410-ffa6-4319-a182-6f1edfa45519,www.nature.com,数据,成像,静图,物理,显微图,科普传播,Nature Photonics 封面 - December 2016,An array of LEDs emitting entangled photons based on single quantum dots inside pyramidal recesses. Article p782 IMAGE: TUNG-HSUN CHUNG  TYNDALL NATIONAL INSTITUTE  UNIVERSITY COLLEGE CORK COVER DESIGN: BETHANY VUKOMANOVIC
0c6d8d61-9830-48d1-9ff4-a1b1dc6d0376,www.nature.com,传播,渲染,静图,材料,信息图,机制模型,DNA纳米颗粒,封面展示了DNA纳米颗粒的结构，背景为深紫色渐变，突出显示了DNA纳米颗粒在细胞内的作用。
08f15991-1bf6-45f9-a83a-d21184bf0588,www.nature.com,解释,数据,静图,环境科学,数据可视化,数据结果,太阳能热脱盐数据分析,图中展示了太阳能热脱盐过程中蒸发率、水质收集量、矿物收获率等数据随时间变化的图表。
1ea858f1-b0ec-4cc3-8d7c-34fc33fbbde4,www.nature.com,传播,绘设,静图,综合交叉,手绘图,科普传播,研究生态学,一幅描绘海洋生态系统的插画，背景为深绿色，几条鱼在水中游动。
bf6fe55f-92db-490f-bd26-0054c877c8f3,www.nature.com,传播,成像,静图,物理,摄影,空间环境,恒星诞生,这是一张展示Herbig-Haro 211星际喷流的近红外图像，由詹姆斯·韦伯太空望远镜拍摄。
d432914d-caaf-496e-93eb-96bac2b7df5e,www.nature.com,传播,拍摄,静图,环境科学,摄影,空间环境,洪水风险上升,洪水淹没的城市街道，人们在水中行走，背景是工业建筑。
bb7c935d-4173-4502-b492-5e72ddaca9a8,www.nature.com,传播,绘设,静图,化学,信息图,机制模型,微管生长示意图,紫色和绿色螺旋图案，中心有几何图形，代表微管生长的示意图。
50b75b3f-b2b4-4779-ad9c-5968af30b4d3,www.nature.com,传播,绘设,静图,物理,信息图,机制模型,Nature Physics封面,封面展示了复杂的几何图案，背景为深蓝色渐变，右下角有一个突出的六边形图案。
04691251-a215-42a8-87bb-8957e3592429,www.nature.com,传播,绘设,静图,物理,信息图,机制模型,电子密度波动态,这张图展示了电子密度波在材料中的波动模式，色彩鲜艳，线条交织形成复杂的图案。
3938d765-c2f6-440c-80c0-eda316f001b4,www.nature.com,传播,成像,静图,材料,显微图,微观样本,抑制植入物纤维化,显微镜下的晶体结构图像，背景为黑色纤维状物质，绿色圆形标记突出显示。
e49674e3-d149-4ef6-8326-eca75e1afb0a,www.nature.com,传播,渲染,静图,生命科学,3D渲染,空间环境,恐龙生态研究,封面展示了两只恐龙在史前森林中的场景，背景有树木和植被。
e18a574b-8603-4d3e-9e60-188c4d50349b,www.nature.com,展示,渲染,静图,物理,3D渲染,科普传播,Nature Photonics 封面 - February 2013,The cover shows a schematic illustration of a obliquely oriented vertical waveguide formed in a 3D photonic crystal with a stacked stripe structure. This waveguide has enabled the realization of on-demand 3D light guiding in photonic crystals. Letter p133; News &#38; Views p89 IMAGE: NODA AND ISHIZAKI et al . COVER DESIGN: TOM WILSON
68d71f46-87b1-4273-a472-bdb47e53e99b,www.nature.com,传播,绘设,静图,物理,信息图,机制模型,量子流体涡旋对,封面展示了两个漩涡状结构，背景为橙黄色渐变，表现量子流体中的涡旋对动力学。
8d5458f9-9de4-4d38-b95d-bfb52d889d51,www.nature.com,传播,拍摄,静图,化学,摄影,空间环境,有机磷光晶体,图片显示了绿色荧光的晶体在液体中的结晶过程，背景为深色。
b7bfe2ef-8ccc-43be-82b3-57a3a17de10f,www.nature.com,展示,渲染,静图,物理,3D渲染,科普传播,Nature Photonics 封面 - October 2018,Nonlinear crystals go 3D A 3D nonlinear photonic crystal in lithium niobate is realized by using a laser erasing technique to spatially control the crystal’s nonlinearity  locally switching it ‘on’ or ‘off’. The achievement provides a promising platform to fully control nonlinearity and interacting waves for applications in beam shaping  holography and quantum information processing. See Zhang et al. and Ellenbogen.
cdc0aa73-16d4-4e51-84e8-c15fa0e4124b,www.nature.com,传播,成像,静图,材料,混合媒介,微观样本,钻石与涡旋,封面展示了一颗钻石，表面叠加了扫描隧道显微镜拍摄的硼掺杂钻石表面涡旋图像。
fcb300fc-f827-4319-9554-6a25faccf3c7,www.nature.com,传播,绘设,静图,生命科学,信息图,科普传播,芬兰遗传学研究,多彩线条构成的抽象图案，背景为黑色，文字说明芬兰遗传学研究。
1fad6a48-ee6c-4b43-b523-04963583c786,www.nature.com,传播,绘设,静图,化学,手绘图,机制模型,Nature Chemistry封面,封面展示了蛋白质结构的插画，背景为浅绿色，突出LACE技术在蛋白质修饰中的应用。
23357aed-bec5-4bef-9829-1939d5d7cec7,www.nature.com,传播,成像,静图,环境科学,显微图,微观样本,南极冰盖历史,封面展示了南极洲海洋沉积物中化石化的花粉颗粒，颜色为棕色和蓝色，排列整齐。
11ae1a2c-fc0a-4bdf-b282-83e7bd292d03,nature.com,传播,拍摄,静图,生命科学,摄影,科普传播,Nature封面：热带昆虫,一只色彩斑斓的蛾子停在绿色叶子上，背景模糊，突出昆虫的细节。
d008afd8-7040-4970-855f-d49e2e3b167c,www.nature.com,展示,渲染,静图,物理,3D渲染,科普传播,Nature Photonics 封面 - November 2020,Subcycle light–matter interactions Artistic depiction of a Landau-quantized electron wave function dressed by virtual photons in an optical resonator. Femtosecond deactivation of the resonator strips photons off the electrons much faster than a single cycle of light  unveiling otherwise inaccessible properties of this strongly coupled quantum state of light and matter. See Lange et al.
7704be7e-db12-4751-a6b1-bc56661343bf,www.nature.com,传播,绘设,静图,物理,手绘图,科普传播,光子海洋中的异常波,这是一幅描绘光子海洋中异常波的抽象艺术插图，背景为蓝色调的波浪状图案。
802672c1-49f6-4dd2-8a73-5a20bcbf1d7b,www.nature.com,传播,绘设,静图,物理,信息图,机制模型,量子电路结构,这是一张Nature Physics期刊封面，展示了量子电路的结构和连接，背景为黑色，线条和图案为紫色。
876c5721-d5dd-4eb6-b16c-72e54da07b1d,www.nature.com,传播,成像,静图,生命科学,显微图,微观样本,胚层形成与张力,显微图像显示了斑马鱼胚层前体细胞在悬挂液滴试验中的自排序，绿色和红色细胞簇根据皮质张力自我分离。
2cbf0376-eb87-4223-b1c1-e6ef4cf4cfb0,www.nature.com,传播,拍摄,静图,材料,摄影,实验设备,柔性串联LED,一张显示绿色发光二极管矩阵的照片，背景为黑色，突出显示了发光二极管的细节。
05ab668e-52f7-4564-82ca-a746d744fe58,www.nature.com,传播,拍摄,静图,物理,摄影,空间环境,星云与恒星,一张展示星云和恒星的宇宙景象，背景为深空，中央有一颗明亮的恒星。
06e0cb8d-a29f-498b-b2d4-bd8e233bfaff,newscenter.lbl.gov,解释,渲染,静图,物理,3D渲染,实验设备,LZ探测器原理图,3D渲染的LZ暗物质探测器剖面图及内部粒子相互作用机制示意图。
2aeb0f7f-d2ae-4655-9e70-9fba0ee22290,newscenter.lbl.gov,解释,渲染,静图,生命科学,3D渲染,微观样本,氮固定细胞器3D模型,三个3D渲染的细胞结构模型，展示藻类细胞内氮固定细胞器的多角度视图，颜色区分不同组件
889613d3-7829-4201-b574-d1c3d4da45e8,newscenter.lbl.gov,传播,拍摄,静图,综合交叉,摄影,团队场景,科研人员户外协作讨论,三名科研人员在户外露台围坐讨论，桌上放有笔记本电脑和资料，背景为旧金山湾。
0f933c21-8216-496c-9e73-c9928a63115b,newscenter.lbl.gov,传播,渲染,静图,信息科学,3D渲染,机制模型,网络数据中心渲染,数据中心走廊渲染图，两侧服务器布满二进制代码，蓝色光线延伸至远方。
49373ca2-421a-4b83-b0e3-cc207fc102c7,newscenter.lbl.gov,记录,拍摄,静图,物理,摄影,实验设备,量子计算实验装置,特写镜头展示精密光学实验装置，包含Thorlabs品牌镜头、红色调节旋钮和金属支架，用于量子计算研究。
8b241482-ef7d-4411-9116-621f0d504696,newscenter.lbl.gov,传播,拍摄,静图,材料,摄影,单人肖像,科学家互动分子模型,女性科学家站在投影墙前，伸手互动展示发光的分子结构模型，背景布满蓝色数据点阵。
48c245ea-d16f-4995-bd09-97055dbce62d,newscenter.lbl.gov,传播,拍摄,静图,环境科学,摄影,单人肖像,科学家与UV设备,一位科学家在实验室中，站在UV水处理设备旁，背景有实验柜和试剂瓶。
c8e68c51-cdce-4634-bdc6-cb3fa9e05f70,newscenter.lbl.gov,记录,拍摄,静图,物理,摄影,团队场景,高功率激光稳定研究,三位科研人员在实验室中观察激光设备，屏幕上显示激光焦点图像。
abe0aa84-410d-4edf-b49b-ae8d74919334,newscenter.lbl.gov,传播,拍摄,静图,物理,摄影,实验设备,聚变研究控制室,一名研究人员背对镜头，坐在布满仪表、旋钮和屏幕的大型弧形控制台前进行操作。
05236c68-6033-437d-b28c-b79c5a003502,newscenter.lbl.gov,传播,拍摄,静图,工程,摄影,群体肖像,ALS-U工程团队合影,一群身穿黄色ALS-U制服和安全帽的科研人员在大型加速器设备隧道内合影。
aabf179f-67c3-4077-8ceb-594e3203db95,newscenter.lbl.gov,解释,绘设,静图,环境科学,信息图,机制模型,全球碳排放与清洁能源,绿色背景下的地球轮廓，周围散布着各种可再生能源图标和数字，象征碳排放和清洁能源。
12d4f981-2c44-4210-8d2b-e01d6cbf356d,newscenter.lbl.gov,传播,拍摄,静图,生命科学,摄影,群体肖像,ABPDU团队展示滑雪板,两位男性在室内植物墙前展示滑雪板，一人站立一人坐于红色沙发上，背景有苔藓和树枝装饰
1c5888f7-2358-4fed-b351-5fdf67a22c44,newscenter.lbl.gov,传播,拍摄,静图,工程,摄影,实验设备,数字孪生测试设施外观,夕阳下伯克利实验室蓝色旋转床测试单元设施的外部全景照片。
75d466c4-b894-4ade-96b3-389266c9f13f,newscenter.lbl.gov,传播,拍摄,静图,信息科学,摄影,单人肖像,实验室科研人员操作设备,一名戴护目镜的科研人员在布满线缆和仪器的实验室中操作显微镜设备。
08646309-e45a-43f9-b3e7-fe6b7796580d,newscenter.lbl.gov,传播,拍摄,静图,材料,摄影,单人肖像,Kristin Persson 肖像照,一位红发戴眼镜的女性科研人员半身肖像，身穿条纹衬衫和西装，背景为灰色纹理墙面。
75c8d679-4a2a-4128-8730-8a962ce6ef33,newscenter.lbl.gov,传播,拍摄,静图,生命科学,摄影,单人肖像,科学家船边访谈,一位科学家穿着橙色救生衣站在研究船栏杆上，背景是水域和桥梁。
ddb80d6e-b16b-46f1-89c0-8812a4e881b7,newscenter.lbl.gov,传播,拍摄,静图,工程,摄影,实验设备,电动汽车充电示意,一辆白色电动汽车在路边充电桩充电，红色线缆连接两者，背景为绿树和建筑，地面有雨后积水。
aa20e8ad-ff58-445d-afe1-ed683d5281d1,newscenter.lbl.gov,展示,拍摄,静图,物理,摄影,实验设备,实验室大型磁铁设备,劳伦斯伯克利国家实验室内部，展示大型蓝色回旋加速器及复杂的线缆与管道设备。
535f7a85-7639-4464-a63c-4c2e7ae334a0,newscenter.lbl.gov,解释,渲染,静图,化学,3D渲染,微观样本,分子模拟3D图,3D渲染的分子结构图，展示彩色球体和连接线构成的复杂网络，代表计算化学中的分子模拟
edd9da8c-de8e-4f39-98c2-7915a4979474,newscenter.lbl.gov,记录,拍摄,静图,综合交叉,摄影,团队场景,Berkeley Lab告别会,一位演讲者站在讲台前，面对着一个大型观众群体，屏幕上显示“Thank You”字样。
3dcb2e9a-941b-46f7-98d2-614007a5bb38,newscenter.lbl.gov,传播,拍摄,静图,物理,摄影,空间环境,望远镜上的流星雨,长曝光拍摄的基特峰天文台望远镜上方划过双子座流星雨的壮丽星空夜景。
41e4bd4b-c599-4666-8327-c99de94e0af8,newscenter.lbl.gov,记录,拍摄,静图,信息科学,摄影,单人肖像,专家访谈：Sudip Dosanjh,一位男性在讲台前演讲，手持纸张，背景有'DIRECTOR'S AWARD'投影和美国国旗
64dd3313-4d13-4e9c-8fa8-0be3af7fe530,newscenter.lbl.gov,传播,拍摄,静图,物理,摄影,实验设备,核物理设备操作,一名研究人员在实验室中操作大型科学设备，设备有黄色圆形框架和蓝色金属结构，布满电缆。
011cf81e-13ab-425d-991f-8a7f6a3feb0b,newscenter.lbl.gov,传播,拍摄,静图,物理,摄影,单人肖像,伯克利专家聚变能访谈,伯克利实验室专家Cameron Geddes在讲台前发表演讲，背景有美国国旗和加州大学旗帜，用于聚变能专家访谈报道。
bf17081d-b0cf-4de6-b1c2-aafe4e8b4598,newscenter.lbl.gov,解释,拍摄,静图,化学,摄影,数据结果,烟草烟雾中的有毒金属,图片显示一个装满烟蒂的烟灰缸，背景中有烟雾，上方标注了镉、砷和铬的化学符号和名称。
4a4ff3a9-7c6d-483d-a80e-6e39147c5a6a,newscenter.lbl.gov,传播,拍摄,静图,物理,摄影,群体肖像,量子材料团队合影,一群科研人员在实验室合影，背景有实验设备和仪器，其中一人手持装置。
9e4f3177-9bb8-4b4f-81d1-f66388aa7f7e,newscenter.lbl.gov,记录,拍摄,静图,工程,摄影,群体肖像,实验室科研讨论,两位科研人员在实验室里讨论工作，背景有电脑屏幕和各种设备。
748eec4a-8e1f-4074-8cac-97fc706c7f79,newscenter.lbl.gov,传播,拍摄,静图,环境科学,摄影,科普传播,学校太阳能屋顶,航拍视角展示学校建筑屋顶安装太阳能板，背景为城市天际线和绿树，体现能源效率项目成果。
25876a48-2028-44bb-a928-56dba7d36345,newscenter.lbl.gov,传播,成像,图组,生命科学,3D渲染,微观样本,固氮细胞器3D结构,7个细胞的3D渲染图，展示被SARS-CoV-2感染的细胞内部结构，颜色编码不同细胞器
3a077579-0663-428d-bb68-e78d9b65c4d3,newscenter.lbl.gov,记录,拍摄,静图,信息科学,摄影,实验过程,洁净室微电实验,科学家在洁净室中操作实验设备，穿着防护服，周围有仪器和设备。
881dbbe9-440e-4794-9246-a005a47e99cb,news.harvard.edu,记录,拍摄,静图,信息科学,摄影,群体肖像,科研团队合影,两位科研人员站在书架前，书架上摆放着证书和书籍。
9e3daa4f-f75b-4ee6-8dad-2dd965669674,news.mit.edu,记录,拍摄,静图,综合交叉,摄影,单人肖像,Tod Machover肖像,一位男士倚靠在栏杆上，背景是书架和室内环境。
3b63a9a1-c138-47fe-bf58-9e1fa8695676,news.mit.edu,记录,拍摄,静图,生命科学,摄影,单人肖像,Sergei Kotelnikov肖像,一位穿着浅蓝色上衣的男子坐在户外，背景是建筑物的柱子。
7e9c6463-fd4d-4811-a463-b8139e178ae8,news.mit.edu,传播,拍摄,静图,生命科学,摄影,群体肖像,MIT学者获Searle奖,两位科研人员的半身肖像，分别穿着正式服装，背景为室内环境。
04dfea09-82c8-4c76-9ded-b4ec7963ddd5,news.harvard.edu,传播,拍摄,静图,信息科学,摄影,群体肖像,哈佛AI学术研讨会,四位学者在哈佛大学的研讨会上讨论AI在学术界的影响。
46658016-5b90-4742-849c-f22a2a573fd2,news.mit.edu,传播,拍摄,静图,生命科学,摄影,团队场景,健身自行车上的团队,一群人在健身房使用健身自行车进行锻炼。
0fefa713-551b-407d-9b50-112647878ec4,news.mit.edu,解释,拍摄,静图,不确定,摄影,实验过程,地震破坏的公路,一条严重断裂的高速公路，路面破碎，显示出地震造成的破坏。
defb4262-3e28-4e12-9eee-361dec8bfff8,news.mit.edu,解释,渲染,静图,物理,3D渲染,机制模型,Moiré晶体量子世界,图中显示了数百条平行线组成的球体逐渐远去，中间有七个红色点和一个指向上的白色3D箭头。
12065386-555d-47cb-806a-a06564666b0a,news.harvard.edu,记录,拍摄,静图,环境科学,摄影,空间环境,森林生态变化,森林中的树木，枝干交错，背景是蓝天，显示出自然环境的变化。
3b09aeec-4498-4e0e-95e1-7536b275f481,news.mit.edu,传播,拍摄,静图,综合交叉,摄影,团队场景,MIT校园生活,图片显示了MIT校园内的场景，学生们在绿树成荫的步道上行走。
1f99e566-a331-4196-8858-9ee2538375e1,news.harvard.edu,传播,拍摄,静图,不确定,摄影,单人肖像,Rosalie Abella肖像,一位年长女性坐在桌子旁，手托脸颊，背景有书架和画作。
5ac63694-f4ed-4084-a286-f921e9fe4c59,news.mit.edu,记录,拍摄,静图,工程,摄影,团队场景,MIT学生开发辅助技术,两名学生正在组装和调试一个电动轮椅装置，周围有其他人在协作。
3d028361-13dc-4bdf-acba-e98addb7e5e0,news.mit.edu,传播,拍摄,静图,综合交叉,摄影,单人肖像,毕业庆典瞬间,一位穿着毕业礼服的女性在街道上微笑，手持花束，背景是城市街景。
0af0e172-f117-4411-822b-47e951c504cd,news.harvard.edu,记录,拍摄,静图,综合交叉,摄影,团队场景,哈佛学者讨论会,四位学者在哈佛拉德克利夫研究所的讲台上进行讨论，背景有哈佛标志。
30649358-2820-49bb-b9ba-773842875e06,news.harvard.edu,记录,拍摄,静图,生命科学,摄影,实验过程,实验室显微镜操作,科研人员在实验室使用显微镜进行实验操作，背景有另一位研究人员在工作。
ce828bda-a67f-4a3d-a56a-dad315b0cfe0,news.mit.edu,展示,拍摄,静图,综合交叉,摄影,不确定,MIT标志性建筑,图片显示了麻省理工学院的标志性建筑，具有古典风格的圆顶和柱廊。
0d4e81d2-986b-47ac-b71c-64cef7f68214,news.harvard.edu,传播,拍摄,静图,综合交叉,摄影,单人肖像,Gary King肖像,一位中年男子的半身肖像，背景模糊，人物面带微笑，穿着浅色衬衫。
d1d4cf10-7b59-4a0e-9b9f-ef899afad330,news.mit.edu,解释,数据,静图,物理,数据可视化,数据结果,引力波检测数据图,这张图展示了多个时间频率图，显示了不同观测阶段的引力波检测结果。
63227430-38ba-415c-980c-b7983748d830,news.mit.edu,记录,拍摄,静图,医学,摄影,单人肖像,科研人员肖像,一位穿着西装的男子站在背景墙前，墙上有多幅细胞显微图像。
8a5a59f0-da26-4b05-acf8-93c127628d91,news.mit.edu,记录,拍摄,静图,综合交叉,摄影,单人肖像,Lisa Su毕业典礼演讲,一位穿着毕业礼服的女性站在讲台上发表演讲。
39b1c67f-a9b2-4edc-85a0-2e545eb6c0e4,news.mit.edu,记录,拍摄,静图,材料,摄影,单人肖像,材料科学家的工作站,一位穿着防护服的科研人员站在大型实验设备前，背景是复杂的机械装置。
6763592a-0531-4f74-9000-76f92b38fe1a,news.harvard.edu,记录,拍摄,静图,综合交叉,摄影,实验设备,古代青铜器展示,图片展示了多件古代青铜器，包括刀、剑和其他工具，排列整齐。
24a7c259-6813-4f99-ad38-1250e30dfa58,news.mit.edu,传播,拍摄,静图,物理,摄影,单人肖像,电台访谈场景,一位戴耳机的男子坐在麦克风前，背景有“Join the conversation”的标语。
bfe618ab-4736-4371-83a3-3eea6ba145b8,news.harvard.edu,解释,拍摄,静图,生命科学,摄影,微观样本,甲虫与苏铁花粉锥,图片显示了雄性苏铁植物的花粉锥上聚集的甲虫，背景模糊，突出了甲虫和花粉锥的细节。
fd514590-d635-4142-87cd-30659acab08f,news.mit.edu,解释,成像,静图,材料,信息图,微观样本,材料内部结构可视化,一个彩色立方体，显示了材料内部的3D原子结构。
a1f2bac9-6599-4197-8ea1-1634ae09801a,news.mit.edu,解释,绘设,静图,生命科学,手绘图,微观样本,细胞保护机制,图中展示了细胞核附近的RNA片段，背景为浅蓝色，RNA片段用紫色线条表示。
6c67bcd5-55b1-4d77-adf5-84fc86c7e52a,news.mit.edu,记录,拍摄,静图,物理,摄影,实验设备,量子传感器设备,一张显示量子传感器设备的照片，绿色光源照射在电路芯片上，周围有镜头和电线。
27c6d40c-125c-401e-8669-1120864ecd72,news.harvard.edu,传播,绘设,静图,综合交叉,手绘图,科普传播,阅读与数据趋势,图中展示了两个阅读的人物剪影和一堆书，背景有几何图形和数据图表元素。
3a1a1713-582d-451f-9b03-95f0cf61c11a,news.harvard.edu,传播,拍摄,静图,不确定,摄影,群体肖像,友谊与安慰,两个小男孩在户外，一个安慰另一个，背景是砖墙和铁门。
65d643c3-3db8-43d9-b701-0a22b18147dc,news.mit.edu,记录,拍摄,静图,工程,摄影,单人肖像,MIT Motorsports成员,一名男子穿着印有'MIT MOTORSPORTS'字样的黑色T恤，站在一个标有数字69的柜子前。
8edb878b-bdc8-4a0d-af95-89310218cabc,news.harvard.edu,记录,拍摄,静图,信息科学,摄影,群体肖像,专家讨论数据隐私,两位男士在室内对话，一人手势生动，另一人交叉双臂倾听。
6ebe179a-17e6-4b00-898c-c49abc281ce3,news.harvard.edu,记录,拍摄,静图,综合交叉,摄影,群体肖像,《黑天鹅》音乐剧团队,四位团队成员站在一起，背景是灰色墙壁，他们面带微笑，显得亲密友好。
dc5dc0c0-b5b9-4ed7-a951-3147ae6fb215,news.harvard.edu,记录,拍摄,静图,信息科学,摄影,单人肖像,Susan Murphy肖像,一位白发、戴眼镜的女性微笑着面对镜头，背景为书架。
dee11855-86d6-4367-bbeb-1f441a80eeb4,news.harvard.edu,记录,拍摄,静图,生命科学,摄影,单人肖像,生命起源研究,一位年长的科研人员在白板前讲解，白板上写满了数学公式和图表。
2724a4e5-facb-4cf7-8f4a-4c33cfe595c0,news.harvard.edu,记录,拍摄,静图,信息科学,摄影,群体肖像,科研团队合影,两位科研人员在室内环境中合影，背景为办公室，表情友好，姿态自然。
e322bc96-bba6-41c3-9b3c-ed73cbbfd30a,news.mit.edu,传播,拍摄,静图,综合交叉,摄影,群体肖像,MIT获奖者肖像,六张个人肖像照片排列成两行三列，背景为白色。
21f15b42-32b0-491e-8a2c-3d71d53b0df7,news.mit.edu,传播,绘设,静图,信息科学,混合媒介,科普传播,科技与就业变迁,图片展示了多个场景，包括复古办公室工作人员和现代实验室工作人员的拼贴画，以及一个机器人和一个问号。
5f6b7dce-0322-4282-86df-cc02e962ba78,news.harvard.edu,记录,拍摄,静图,医学,摄影,团队场景,基因编辑治疗婴儿,两位医生在医疗环境中与一名婴儿互动，婴儿被其中一位医生抱着。
d1246709-ddc0-49d6-af2f-3a8ad57e3e7a,news.mit.edu,解释,成像,静图,生命科学,显微图,微观样本,神经元感知肠道细菌,显微镜下的生物样本图像，显示了细小的生物体在粉红色背景上的分布。
d8de7f4c-a03c-4625-9ab8-665845f38d39,news.harvard.edu,记录,拍摄,静图,综合交叉,摄影,单人肖像,历史学者演讲瞬间,一位中年男子在室内演讲，手持讲稿，背景有投影屏幕。
